Date,Open,High,Low,Close,Adj Close,Volume,Close_Diff
23-Oct-01,1089.9,1098.99,1081.53,1084.78,1084.78,"1,317,300,000",-0.42
22-Oct-01,1073.48,1090.57,1070.79,1089.9,1089.9,"1,105,700,000",5.12
19-Oct-01,1068.61,1075.52,1057.24,1073.48,1073.48,"1,294,900,000",-16.42
18-Oct-01,1077.09,1077.94,1064.54,1068.61,1068.61,"1,262,900,000",-4.87
17-Oct-01,1097.54,1107.12,1076.57,1077.09,1077.09,"1,452,200,000",8.48
16-Oct-01,1089.98,1101.66,1087.13,1097.54,1097.54,"1,210,500,000",20.45
15-Oct-01,1091.65,1091.65,1078.19,1089.98,1089.98,"1,024,700,000",-7.56
12-Oct-01,1097.43,1097.43,1072.15,1091.65,1091.65,"1,331,400,000",1.67
11-Oct-01,1080.99,1099.16,1080.99,1097.43,1097.43,"1,704,580,000",5.78
10-Oct-01,1056.75,1081.62,1052.76,1080.99,1080.99,"1,312,400,000",-16.44
9-Oct-01,1062.44,1063.37,1053.83,1056.75,1056.75,"1,227,800,000",-24.24
8-Oct-01,1071.37,1071.37,1056.88,1062.44,1062.44,"979,000,000",5.69
5-Oct-01,1069.62,1072.35,1053.5,1071.38,1071.38,"1,301,700,000",8.94
4-Oct-01,1072.28,1084.12,1067.82,1069.63,1069.63,"1,609,100,000",-1.75
3-Oct-01,1051.33,1075.38,1041.48,1072.28,1072.28,"1,650,600,000",2.65
2-Oct-01,1038.55,1051.33,1034.47,1051.33,1051.33,"1,289,800,000",-20.95
1-Oct-01,1040.94,1040.94,1026.76,1038.55,1038.55,"1,175,600,000",-12.78
28-Sep-01,1018.61,1040.94,1018.61,1040.94,1040.94,"1,631,500,000",2.39
27-Sep-01,1007.04,1018.92,998.24,1018.61,1018.61,"1,467,000,000",-22.33
26-Sep-01,1012.27,1020.29,1002.62,1007.04,1007.04,"1,519,100,000",-11.57
25-Sep-01,1003.45,1017.14,998.33,1012.27,1012.27,"1,613,800,000",5.23
24-Sep-01,965.8,1008.44,965.8,1003.45,1003.45,"1,746,600,000",-8.82
21-Sep-01,984.54,984.54,944.75,965.8,965.8,"2,317,300,000",-37.65
20-Sep-01,1016.1,1016.1,984.49,984.54,984.54,"2,004,800,000",18.74
19-Sep-01,1032.74,1038.91,984.62,1016.1,1016.1,"2,120,550,000",31.56
18-Sep-01,1038.77,1046.42,1029.25,1032.74,1032.74,"1,650,410,000",16.64
17-Sep-01,1092.54,1092.54,1037.46,1038.77,1038.77,"2,330,830,000",6.03
10-Sep-01,1085.78,1096.94,1073.15,1092.54,1092.54,"1,276,600,000",53.77
7-Sep-01,1106.4,1106.4,1082.12,1085.78,1085.78,"1,424,300,000",-6.76
6-Sep-01,1131.74,1131.74,1105.83,1106.4,1106.4,"1,359,700,000",20.62
5-Sep-01,1132.94,1135.52,1114.86,1131.74,1131.74,"1,384,500,000",25.34
4-Sep-01,1133.58,1155.4,1129.06,1132.94,1132.94,"1,178,300,000",1.2
31-Aug-01,1129.03,1141.83,1126.38,1133.58,1133.58,"920,100,000",0.64
30-Aug-01,1148.6,1151.75,1124.87,1129.03,1129.03,"1,157,000,000",-4.55
29-Aug-01,1161.51,1166.97,1147.38,1148.56,1148.56,"963,700,000",19.53
28-Aug-01,1179.21,1179.66,1161.17,1161.51,1161.51,"987,100,000",12.95
27-Aug-01,1184.93,1186.85,1178.07,1179.21,1179.21,"842,600,000",17.7
24-Aug-01,1162.09,1185.15,1162.09,1184.93,1184.93,"1,043,600,000",5.72
23-Aug-01,1165.31,1169.86,1160.96,1162.09,1162.09,"986,200,000",-22.84
22-Aug-01,1157.26,1168.56,1153.34,1165.31,1165.31,"1,110,800,000",3.22
21-Aug-01,1171.41,1179.85,1156.56,1157.26,1157.26,"1,041,600,000",-8.05
20-Aug-01,1161.97,1171.41,1160.94,1171.41,1171.41,"897,100,000",14.15
17-Aug-01,1181.66,1181.66,1156.07,1161.97,1161.97,"974,300,000",-9.44
16-Aug-01,1178.02,1181.8,1166.08,1181.66,1181.66,"1,055,400,000",19.69
15-Aug-01,1186.73,1191.21,1177.61,1178.02,1178.02,"1,065,600,000",-3.64
14-Aug-01,1191.29,1198.79,1184.26,1186.73,1186.73,"964,600,000",8.71
13-Aug-01,1190.16,1193.82,1185.12,1191.29,1191.29,"837,600,000",4.56
10-Aug-01,1183.43,1193.33,1169.55,1190.16,1190.16,"960,900,000",-1.13
9-Aug-01,1183.53,1184.71,1174.68,1183.43,1183.43,"1,104,200,000",-6.73
8-Aug-01,1204.4,1206.79,1181.27,1183.53,1183.53,"1,124,600,000",0.1
7-Aug-01,1200.47,1207.56,1195.64,1204.4,1204.4,"1,012,000,000",20.87
6-Aug-01,1214.35,1214.35,1197.35,1200.48,1200.48,"811,700,000",-3.92
3-Aug-01,1220.75,1220.75,1205.31,1214.35,1214.35,"939,900,000",13.87
2-Aug-01,1215.93,1226.27,1215.31,1220.75,1220.75,"1,218,300,000",6.4
1-Aug-01,1211.23,1223.04,1211.23,1215.93,1215.93,"1,340,300,000",-4.82
31-Jul-01,1204.52,1222.74,1204.52,1211.23,1211.23,"1,129,200,000",-4.7
30-Jul-01,1205.82,1209.05,1200.41,1204.52,1204.52,"909,100,000",-6.71
27-Jul-01,1202.93,1209.26,1195.99,1205.82,1205.82,"1,015,300,000",1.3
26-Jul-01,1190.49,1204.18,1182.65,1202.93,1202.93,"1,213,900,000",-2.89
25-Jul-01,1171.65,1190.52,1171.28,1190.49,1190.49,"1,280,700,000",-12.44
24-Jul-01,1191.03,1191.03,1165.54,1171.65,1171.65,"1,198,700,000",-18.84
23-Jul-01,1210.85,1215.22,1190.5,1191.03,1191.03,"986,900,000",19.38
20-Jul-01,1215.02,1215.69,1207.04,1210.85,1210.85,"1,170,900,000",19.82
19-Jul-01,1207.71,1225.04,1205.8,1215.02,1215.02,"1,343,500,000",4.17
18-Jul-01,1214.44,1214.44,1198.33,1207.71,1207.71,"1,316,300,000",-7.31
17-Jul-01,1202.45,1215.36,1196.14,1214.44,1214.44,"1,238,100,000",6.73
16-Jul-01,1215.68,1219.63,1200.05,1202.45,1202.45,"1,039,800,000",-11.99
13-Jul-01,1208.14,1218.54,1203.61,1215.68,1215.68,"1,121,700,000",13.23
12-Jul-01,1180.18,1210.25,1180.18,1208.14,1208.14,"1,394,000,000",-7.54
11-Jul-01,1181.52,1184.93,1168.46,1180.18,1180.18,"1,384,100,000",-27.96
10-Jul-01,1198.78,1203.43,1179.93,1181.52,1181.52,"1,263,800,000",1.34
9-Jul-01,1190.59,1201.76,1189.75,1198.78,1198.78,"1,045,700,000",17.26
6-Jul-01,1219.24,1219.24,1188.74,1190.59,1190.59,"1,056,700,000",-8.19
5-Jul-01,1234.45,1234.45,1219.15,1219.24,1219.24,"934,900,000",28.65
3-Jul-01,1236.71,1236.71,1229.43,1234.45,1234.45,"622,110,000",15.21
2-Jul-01,1224.42,1239.78,1224.03,1236.72,1236.72,"1,128,300,000",2.27
29-Jun-01,1226.2,1237.29,1221.14,1224.38,1224.38,"1,832,360,000",-12.34
28-Jun-01,1211.07,1234.44,1211.07,1226.2,1226.2,"1,327,300,000",1.82
27-Jun-01,1216.76,1219.92,1207.29,1211.07,1211.07,"1,162,100,000",-15.13
26-Jun-01,1218.6,1220.7,1204.64,1216.76,1216.76,"1,198,900,000",5.69
25-Jun-01,1225.35,1231.5,1213.6,1218.6,1218.6,"1,050,100,000",1.84
22-Jun-01,1237.04,1237.73,1221.41,1225.35,1225.35,"1,189,200,000",6.75
21-Jun-01,1223.14,1240.24,1220.25,1237.04,1237.04,"1,546,820,000",11.69
20-Jun-01,1212.58,1225.61,1210.07,1223.14,1223.14,"1,350,100,000",-13.9
19-Jun-01,1208.43,1226.11,1207.71,1212.58,1212.58,"1,184,900,000",-10.56
18-Jun-01,1214.36,1221.23,1208.33,1208.43,1208.43,"1,111,600,000",-4.15
15-Jun-01,1219.87,1221.5,1203.03,1214.36,1214.36,"1,635,550,000",5.93
14-Jun-01,1241.6,1241.6,1218.9,1219.87,1219.87,"1,242,900,000",5.51
13-Jun-01,1255.85,1259.75,1241.59,1241.6,1241.6,"1,063,600,000",21.73
12-Jun-01,1254.39,1261,1235.75,1255.85,1255.85,"1,136,500,000",14.25
11-Jun-01,1264.96,1264.96,1249.23,1254.39,1254.39,"870,100,000",-1.46
8-Jun-01,1276.96,1277.11,1259.99,1264.96,1264.96,"726,200,000",10.57
7-Jun-01,1270.03,1277.08,1265.08,1276.96,1276.96,"1,089,600,000",12
6-Jun-01,1283.57,1283.85,1269.01,1270.03,1270.03,"1,061,900,000",-6.93
5-Jun-01,1267.11,1286.62,1267.11,1283.57,1283.57,"1,116,800,000",13.54
4-Jun-01,1260.67,1267.17,1256.36,1267.11,1267.11,"836,500,000",-16.46
1-Jun-01,1255.82,1265.34,1246.88,1260.67,1260.67,"1,015,000,000",-6.44
31-May-01,1248.08,1261.91,1248.07,1255.82,1255.82,"1,226,600,000",-4.85
30-May-01,1267.93,1267.93,1245.96,1248.08,1248.08,"1,158,600,000",-7.74
29-May-01,1277.89,1278.42,1265.41,1267.93,1267.93,"1,026,000,000",19.85
25-May-01,1293.17,1293.17,1276.42,1277.89,1277.89,"828,100,000",9.96
24-May-01,1289.05,1295.04,1281.22,1293.17,1293.17,"1,100,700,000",15.28
23-May-01,1309.38,1309.38,1288.7,1289.05,1289.05,"1,134,800,000",-4.12
22-May-01,1312.83,1315.93,1306.89,1309.38,1309.38,"1,260,400,000",20.33
21-May-01,1291.96,1312.95,1287.87,1312.83,1312.83,"1,174,900,000",3.45
18-May-01,1288.49,1292.06,1281.15,1291.96,1291.96,"1,130,800,000",-20.87
17-May-01,1284.99,1296.48,1282.65,1288.49,1288.49,"1,355,600,000",-3.47
16-May-01,1249.44,1286.39,1243.02,1284.99,1284.99,"1,405,300,000",-3.5
15-May-01,1248.92,1257.45,1245.36,1249.44,1249.44,"1,071,800,000",-35.55
14-May-01,1245.67,1249.68,1241.02,1248.92,1248.92,"858,200,000",-0.52
11-May-01,1255.18,1259.84,1240.79,1245.67,1245.67,"906,200,000",-3.25
10-May-01,1255.54,1268.14,1254.56,1255.18,1255.18,"1,056,700,000",9.51
9-May-01,1261.2,1261.65,1247.83,1255.54,1255.54,"1,132,400,000",0.36
8-May-01,1266.71,1267.01,1253,1261.2,1261.2,"1,006,300,000",5.66
7-May-01,1266.61,1270,1259.19,1263.51,1263.51,"949,000,000",2.31
4-May-01,1248.58,1267.51,1232,1266.61,1266.61,"1,082,100,000",3.1
3-May-01,1267.43,1267.43,1239.88,1248.58,1248.58,"1,137,900,000",-18.03
2-May-01,1266.44,1272.93,1257.7,1267.43,1267.43,"1,342,200,000",18.85
1-May-01,1249.46,1266.47,1243.55,1266.44,1266.44,"1,181,300,000",-0.99
30-Apr-01,1253.05,1269.3,1243.99,1249.46,1249.46,"1,266,800,000",-16.98
27-Apr-01,1234.52,1253.07,1234.52,1253.05,1253.05,"1,091,300,000",3.59
26-Apr-01,1228.75,1248.3,1228.75,1234.52,1234.52,"1,345,200,000",-18.53
25-Apr-01,1209.47,1232.36,1207.38,1228.75,1228.75,"1,203,600,000",-5.77
24-Apr-01,1224.36,1233.54,1208.89,1209.47,1209.47,"1,216,500,000",-19.28
23-Apr-01,1242.98,1242.98,1217.47,1224.36,1224.36,"1,012,600,000",14.89
20-Apr-01,1253.7,1253.7,1234.41,1242.98,1242.98,"1,338,700,000",18.62
19-Apr-01,1238.16,1253.71,1233.39,1253.69,1253.69,"1,486,800,000",10.71
18-Apr-01,1191.81,1248.42,1191.81,1238.16,1238.16,"1,918,900,000",-15.53
17-Apr-01,1179.68,1192.25,1168.9,1191.81,1191.81,"1,109,600,000",-46.35
16-Apr-01,1183.5,1184.64,1167.38,1179.68,1179.68,"913,900,000",-12.13
12-Apr-01,1165.89,1183.51,1157.73,1183.5,1183.5,"1,102,000,000",3.82
11-Apr-01,1168.38,1182.24,1160.26,1165.89,1165.89,"1,290,300,000",-17.61
10-Apr-01,1137.59,1173.92,1137.59,1168.38,1168.38,"1,349,600,000",2.49
9-Apr-01,1128.43,1146.13,1126.38,1137.59,1137.59,"1,062,800,000",-30.79
6-Apr-01,1151.44,1151.44,1119.29,1128.43,1128.43,"1,266,800,000",-9.16
5-Apr-01,1103.25,1151.47,1103.25,1151.44,1151.44,"1,368,000,000",23.01
4-Apr-01,1106.46,1117.5,1091.99,1103.25,1103.25,"1,425,590,000",-48.19
3-Apr-01,1145.87,1145.87,1100.19,1106.46,1106.46,"1,386,100,000",3.21
2-Apr-01,1160.33,1169.51,1137.51,1145.87,1145.87,"1,254,900,000",39.41
30-Mar-01,1147.95,1162.8,1143.83,1160.33,1160.33,"1,280,800,000",14.46
29-Mar-01,1153.29,1161.69,1136.26,1147.95,1147.95,"1,234,500,000",-12.38
28-Mar-01,1182.17,1182.17,1147.83,1153.29,1153.29,"1,333,400,000",5.34
27-Mar-01,1152.69,1183.35,1150.96,1182.17,1182.17,"1,314,200,000",28.88
26-Mar-01,1139.83,1160.02,1139.83,1152.69,1152.69,"1,114,000,000",-29.48
23-Mar-01,1117.58,1141.83,1117.58,1139.83,1139.83,"1,364,900,000",-12.86
22-Mar-01,1122.14,1124.27,1081.19,1117.58,1117.58,"1,723,950,000",-22.25
21-Mar-01,1142.62,1149.39,1118.74,1122.14,1122.14,"1,346,300,000",4.56
20-Mar-01,1170.81,1180.56,1142.19,1142.62,1142.62,"1,235,900,000",20.48
19-Mar-01,1150.53,1173.5,1147.18,1170.81,1170.81,"1,126,200,000",28.19
16-Mar-01,1173.56,1173.56,1148.64,1150.53,1150.53,"1,543,560,000",-20.28
15-Mar-01,1166.71,1182.04,1166.71,1173.56,1173.56,"1,259,500,000",23.03
14-Mar-01,1197.66,1197.66,1155.35,1166.71,1166.71,"1,397,400,000",-6.85
13-Mar-01,1180.16,1197.83,1171.5,1197.66,1197.66,"1,360,900,000",30.95
12-Mar-01,1233.42,1233.42,1176.78,1180.16,1180.16,"1,229,000,000",-17.5
9-Mar-01,1264.74,1264.74,1228.42,1233.42,1233.42,"1,085,900,000",53.26
8-Mar-01,1261.89,1266.5,1257.6,1264.74,1264.74,"1,114,100,000",31.32
7-Mar-01,1253.8,1263.86,1253.8,1261.89,1261.89,"1,132,200,000",-2.85
6-Mar-01,1241.41,1267.42,1241.41,1253.8,1253.8,"1,091,800,000",-8.09
5-Mar-01,1234.18,1242.55,1234.04,1241.41,1241.41,"929,200,000",-12.39
2-Mar-01,1241.23,1251.01,1219.74,1234.18,1234.18,"1,294,000,000",-7.23
1-Mar-01,1239.94,1241.36,1214.5,1241.23,1241.23,"1,294,900,000",7.05
28-Feb-01,1257.94,1263.47,1229.65,1239.94,1239.94,"1,225,300,000",-1.29
27-Feb-01,1267.65,1272.76,1252.26,1257.94,1257.94,"1,114,100,000",18
26-Feb-01,1245.86,1267.69,1241.71,1267.65,1267.65,"1,130,800,000",9.71
23-Feb-01,1252.82,1252.82,1215.44,1245.86,1245.86,"1,231,300,000",-21.79
22-Feb-01,1255.27,1259.94,1228.33,1252.82,1252.82,"1,365,900,000",6.96
21-Feb-01,1278.94,1282.97,1253.16,1255.27,1255.27,"1,208,500,000",2.45
20-Feb-01,1301.53,1307.16,1278.44,1278.94,1278.94,"1,112,200,000",23.67
16-Feb-01,1326.61,1326.61,1293.18,1301.53,1301.53,"1,257,200,000",22.59
15-Feb-01,1315.92,1331.29,1315.92,1326.61,1326.61,"1,153,700,000",25.08
14-Feb-01,1318.8,1320.73,1304.72,1315.92,1315.92,"1,150,300,000",-10.69
13-Feb-01,1330.31,1336.62,1317.51,1318.8,1318.8,"1,075,200,000",2.88
12-Feb-01,1314.76,1330.96,1313.64,1330.31,1330.31,"1,039,100,000",11.51
9-Feb-01,1332.53,1332.53,1309.98,1314.76,1314.76,"1,075,500,000",-15.55
8-Feb-01,1341.1,1350.32,1332.42,1332.53,1332.53,"1,107,200,000",17.77
7-Feb-01,1352.26,1352.26,1334.26,1340.89,1340.89,"1,158,300,000",8.36
6-Feb-01,1354.31,1363.55,1350.04,1352.26,1352.26,"1,059,600,000",11.37
5-Feb-01,1349.47,1354.56,1344.48,1354.31,1354.31,"1,013,000,000",2.05
2-Feb-01,1373.47,1376.38,1348.72,1349.47,1349.47,"1,048,400,000",-4.84
1-Feb-01,1366.01,1373.5,1359.34,1373.47,1373.47,"1,118,800,000",24
31-Jan-01,1373.73,1383.37,1364.66,1366.01,1366.01,"1,295,300,000",-7.46
30-Jan-01,1364.17,1375.68,1356.2,1373.73,1373.73,"1,149,800,000",7.72
29-Jan-01,1354.92,1365.54,1350.36,1364.17,1364.17,"1,053,100,000",-9.56
26-Jan-01,1357.51,1357.51,1342.75,1354.95,1354.95,"1,098,000,000",-9.22
25-Jan-01,1364.3,1367.35,1354.63,1357.51,1357.51,"1,258,000,000",2.56
24-Jan-01,1360.4,1369.75,1357.28,1364.3,1364.3,"1,309,000,000",6.79
23-Jan-01,1342.9,1362.9,1339.63,1360.4,1360.4,"1,232,600,000",-3.9
22-Jan-01,1342.54,1353.62,1333.84,1342.9,1342.9,"1,164,000,000",-17.5
19-Jan-01,1347.97,1354.55,1336.74,1342.54,1342.54,"1,407,800,000",-0.36
18-Jan-01,1329.89,1352.71,1327.41,1347.97,1347.97,"1,445,000,000",5.43
17-Jan-01,1326.65,1346.92,1325.41,1329.47,1329.47,"1,349,100,000",-18.5
16-Jan-01,1318.32,1327.81,1313.33,1326.65,1326.65,"1,205,700,000",-2.82
12-Jan-01,1326.82,1333.21,1311.59,1318.55,1318.55,"1,276,000,000",-8.1
11-Jan-01,1313.27,1332.19,1309.72,1326.82,1326.82,"1,411,200,000",8.27
10-Jan-01,1300.8,1313.76,1287.28,1313.27,1313.27,"1,296,500,000",-13.55
9-Jan-01,1295.86,1311.72,1295.14,1300.8,1300.8,"1,191,300,000",-12.47
8-Jan-01,1298.35,1298.35,1276.29,1295.86,1295.86,"1,115,500,000",-4.94
5-Jan-01,1333.34,1334.77,1294.95,1298.35,1298.35,"1,430,800,000",2.49
4-Jan-01,1347.56,1350.24,1329.14,1333.34,1333.34,"2,131,000,000",34.99
3-Jan-01,1283.27,1347.76,1274.62,1347.56,1347.56,"1,880,700,000",14.22
2-Jan-01,1320.28,1320.28,1276.05,1283.27,1283.27,"1,129,400,000",-64.29
29-Dec-00,1334.22,1340.1,1317.51,1320.28,1320.28,"1,035,500,000",37.01
28-Dec-00,1328.92,1335.93,1325.78,1334.22,1334.22,"1,015,300,000",13.94
27-Dec-00,1315.19,1332.03,1310.96,1328.92,1328.92,"1,092,700,000",-5.3
26-Dec-00,1305.97,1315.94,1301.64,1315.19,1315.19,"806,500,000",-13.73
22-Dec-00,1274.86,1305.97,1274.86,1305.95,1305.95,"1,087,100,000",-9.24
21-Dec-00,1264.74,1285.31,1254.07,1274.86,1274.86,"1,449,900,000",-31.09
20-Dec-00,1305.6,1305.6,1261.16,1264.74,1264.74,"1,421,600,000",-10.12
19-Dec-00,1322.96,1346.44,1305.2,1305.6,1305.6,"1,324,900,000",40.86
18-Dec-00,1312.15,1332.32,1312.15,1322.74,1322.74,"1,189,900,000",17.14
15-Dec-00,1340.93,1340.93,1305.38,1312.15,1312.15,"1,561,100,000",-10.59
14-Dec-00,1359.99,1359.99,1340.48,1340.93,1340.93,"1,061,300,000",28.78
13-Dec-00,1371.18,1385.82,1358.48,1359.99,1359.99,"1,195,100,000",19.06
12-Dec-00,1380.2,1380.27,1370.27,1371.18,1371.18,"1,083,400,000",11.19
11-Dec-00,1369.89,1389.05,1364.14,1380.2,1380.2,"1,202,400,000",9.02
8-Dec-00,1343.55,1380.33,1343.55,1369.89,1369.89,"1,358,300,000",-10.31
7-Dec-00,1351.46,1353.5,1339.26,1343.55,1343.55,"1,128,000,000",-26.34
6-Dec-00,1376.54,1376.54,1346.15,1351.46,1351.46,"1,399,300,000",7.91
5-Dec-00,1324.97,1376.56,1324.97,1376.54,1376.54,"900,300,000",25.08
4-Dec-00,1315.18,1332.06,1310.23,1324.97,1324.97,"1,103,000,000",-51.57
1-Dec-00,1314.95,1334.67,1307.02,1315.23,1315.23,"1,195,200,000",-9.74
30-Nov-00,1341.91,1341.91,1294.9,1314.95,1314.95,"1,186,530,000",-0.28
29-Nov-00,1336.09,1352.38,1329.28,1341.93,1341.93,"402,100,000",26.98
28-Nov-00,1348.97,1358.81,1334.97,1336.09,1336.09,"1,028,200,000",-5.84
27-Nov-00,1341.77,1362.5,1341.77,1348.97,1348.97,"946,100,000",12.88
24-Nov-00,1322.36,1343.83,1322.36,1341.77,1341.77,"404,870,000",-7.2
22-Nov-00,1347.35,1347.35,1321.89,1322.36,1322.36,"963,200,000",-19.41
21-Nov-00,1342.62,1355.87,1333.62,1347.35,1347.35,"1,137,100,000",24.99
20-Nov-00,1367.72,1367.72,1341.67,1342.62,1342.62,"955,800,000",-4.73
17-Nov-00,1372.32,1384.85,1355.55,1367.72,1367.72,"1,070,400,000",25.1
16-Nov-00,1389.81,1394.76,1370.39,1372.32,1372.32,"956,300,000",4.6
15-Nov-00,1382.95,1395.96,1374.75,1389.81,1389.81,"1,066,800,000",17.49
14-Nov-00,1351.26,1390.06,1351.26,1382.95,1382.95,"1,118,800,000",-6.86
13-Nov-00,1365.98,1365.98,1328.62,1351.26,1351.26,"1,129,300,000",-31.69
10-Nov-00,1400.14,1400.14,1365.97,1365.98,1365.98,"962,500,000",14.72
9-Nov-00,1409.28,1409.28,1369.68,1400.14,1400.14,"1,111,000,000",34.16
8-Nov-00,1431.87,1437.28,1408.78,1409.28,1409.28,"909,300,000",9.14
7-Nov-00,1432.19,1436.22,1423.26,1431.87,1431.87,"880,900,000",22.59
6-Nov-00,1428.76,1438.46,1427.72,1432.19,1432.19,"930,900,000",0.32
3-Nov-00,1428.32,1433.21,1420.92,1426.69,1426.69,"997,700,000",-5.5
2-Nov-00,1421.22,1433.4,1421.22,1428.32,1428.32,"1,167,700,000",1.63
1-Nov-00,1429.4,1429.6,1410.45,1421.22,1421.22,"1,206,800,000",-7.1
31-Oct-00,1398.66,1432.22,1398.66,1429.4,1429.4,"1,366,400,000",8.18
30-Oct-00,1379.58,1406.36,1376.86,1398.66,1398.66,"1,186,500,000",-30.74
27-Oct-00,1364.44,1384.57,1364.13,1379.58,1379.58,"1,086,300,000",-19.08
26-Oct-00,1364.9,1372.72,1337.81,1364.44,1364.44,"1,303,800,000",-15.14
25-Oct-00,1398.13,1398.13,1362.21,1364.9,1364.9,"1,315,600,000",0.46
24-Oct-00,1395.78,1415.64,1388.13,1398.13,1398.13,"1,158,600,000",33.23
23-Oct-00,1396.93,1406.96,1387.75,1395.78,1395.78,"1,046,800,000",-2.35
20-Oct-00,1388.76,1408.47,1382.19,1396.93,1396.93,"1,177,400,000",1.15
19-Oct-00,1342.13,1389.93,1342.13,1388.76,1388.76,"1,297,900,000",-8.17
18-Oct-00,1349.97,1356.65,1305.79,1342.13,1342.13,"1,441,700,000",-46.63
17-Oct-00,1374.62,1380.99,1342.34,1349.97,1349.97,"1,161,500,000",7.84
16-Oct-00,1374.17,1379.48,1365.06,1374.62,1374.62,"1,005,400,000",24.65
13-Oct-00,1329.78,1374.17,1327.08,1374.17,1374.17,"1,223,900,000",-0.45
12-Oct-00,1364.59,1374.93,1328.06,1329.78,1329.78,"1,388,600,000",-44.39
11-Oct-00,1387.02,1387.02,1349.67,1364.59,1364.59,"1,387,500,000",34.81
10-Oct-00,1402.03,1408.83,1383.85,1387.02,1387.02,"1,044,000,000",22.43
9-Oct-00,1408.99,1409.69,1392.48,1402.03,1402.03,"716,600,000",15.01
6-Oct-00,1436.28,1443.3,1397.06,1408.99,1408.99,"1,150,100,000",6.96
5-Oct-00,1434.32,1444.17,1431.8,1436.28,1436.28,"1,176,100,000",27.29
4-Oct-00,1426.46,1439.99,1416.31,1434.32,1434.32,"1,167,400,000",-1.96
3-Oct-00,1436.23,1454.82,1425.28,1426.46,1426.46,"1,098,100,000",-7.86
2-Oct-00,1436.52,1445.6,1429.83,1436.23,1436.23,"1,051,200,000",9.77
29-Sep-00,1458.29,1458.29,1436.29,1436.51,1436.51,"1,197,100,000",0.28
28-Sep-00,1426.57,1461.69,1425.78,1458.29,1458.29,"1,206,200,000",21.78
27-Sep-00,1427.21,1437.22,1419.44,1426.57,1426.57,"1,174,700,000",-31.72
26-Sep-00,1439.03,1448.04,1425.25,1427.21,1427.21,"1,106,600,000",0.64
25-Sep-00,1448.72,1457.42,1435.93,1439.03,1439.03,"982,400,000",11.82
22-Sep-00,1449.05,1449.05,1421.88,1448.72,1448.72,"1,185,500,000",9.69
21-Sep-00,1451.34,1452.77,1436.3,1449.05,1449.05,"1,105,400,000",0.33
20-Sep-00,1459.9,1460.49,1430.95,1451.34,1451.34,"1,104,000,000",2.29
19-Sep-00,1444.51,1461.16,1444.51,1459.9,1459.9,"1,024,900,000",8.56
18-Sep-00,1465.81,1467.77,1441.92,1444.51,1444.51,"962,500,000",-15.39
15-Sep-00,1480.87,1480.96,1460.22,1465.81,1465.81,"1,268,400,000",21.3
14-Sep-00,1484.91,1494.16,1476.73,1480.87,1480.87,"1,014,000,000",15.06
13-Sep-00,1481.99,1487.45,1473.61,1484.91,1484.91,"1,068,300,000",4.04
12-Sep-00,1489.26,1496.93,1479.67,1481.99,1481.99,"991,200,000",-2.92
11-Sep-00,1494.5,1506.76,1483.01,1489.26,1489.26,"899,300,000",7.27
8-Sep-00,1502.51,1502.51,1489.88,1494.5,1494.5,"961,000,000",5.24
7-Sep-00,1492.25,1505.34,1492.25,1502.51,1502.51,"985,500,000",8.01
6-Sep-00,1507.08,1512.61,1492.12,1492.25,1492.25,"995,100,000",-10.26
5-Sep-00,1520.77,1520.77,1504.21,1507.08,1507.08,"838,500,000",14.83
1-Sep-00,1517.68,1530.09,1515.53,1520.77,1520.77,"767,700,000",13.69
31-Aug-00,1502.59,1525.21,1502.59,1517.68,1517.68,"1,056,600,000",-3.09
30-Aug-00,1509.84,1510.49,1500.09,1502.59,1502.59,"818,400,000",-15.09
29-Aug-00,1514.09,1514.81,1505.46,1509.84,1509.84,"795,600,000",7.25
28-Aug-00,1506.45,1523.95,1506.45,1514.09,1514.09,"733,600,000",4.25
25-Aug-00,1508.31,1513.47,1505.09,1506.45,1506.45,"685,600,000",-7.64
24-Aug-00,1505.97,1511.16,1501.25,1508.31,1508.31,"837,100,000",1.86
23-Aug-00,1498.13,1507.2,1489.52,1505.97,1505.97,"871,000,000",-2.34
22-Aug-00,1499.48,1508.45,1497.42,1498.13,1498.13,"818,800,000",-7.84
21-Aug-00,1491.72,1502.84,1491.13,1499.48,1499.48,"731,600,000",1.35
18-Aug-00,1496.07,1499.47,1488.99,1491.72,1491.72,"821,400,000",-7.76
17-Aug-00,1479.85,1499.32,1479.85,1496.07,1496.07,"922,400,000",4.35
16-Aug-00,1484.43,1496.09,1475.74,1479.85,1479.85,"929,800,000",-16.22
15-Aug-00,1491.56,1493.12,1482.74,1484.43,1484.43,"895,900,000",4.58
14-Aug-00,1471.84,1491.64,1468.56,1491.56,1491.56,"783,800,000",7.13
11-Aug-00,1460.25,1475.72,1453.06,1471.84,1471.84,"835,500,000",-19.72
10-Aug-00,1472.87,1475.15,1459.89,1460.25,1460.25,"940,800,000",-11.59
9-Aug-00,1482.8,1490.33,1471.16,1472.87,1472.87,"1,054,000,000",12.62
8-Aug-00,1479.32,1484.52,1472.61,1482.8,1482.8,"992,200,000",9.93
7-Aug-00,1462.93,1480.8,1460.72,1479.32,1479.32,"854,800,000",-3.48
4-Aug-00,1452.56,1462.93,1451.31,1462.93,1462.93,"956,000,000",-16.39
3-Aug-00,1438.7,1454.19,1425.43,1452.56,1452.56,"1,095,600,000",-10.37
